trip_id,driver_id,start_time,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,fare_amount,hour,dist_km
TRIP-16012,DRV-074,2024-06-13 20:10:05.770000+00:00,17.132716,76.318741,17.196521,76.363046,16.65,20,8.514257157298088
TRIP-22088,DRV-084,2024-06-27 18:46:00.835000+00:00,17.156412,76.163988,17.221859,76.151161,16.8,18,7.403838963604802
TRIP-34219,DRV-015,2024-06-29 20:10:10.232000+00:00,17.078162,76.205642,17.092227,76.365954,29.12,20,17.11082989888409
TRIP-05260,DRV-079,2024-06-28 18:14:22.078000+00:00,17.042277,76.206392,17.006294,76.137003,17.59,18,8.392742068449746
TRIP-38942,DRV-061,2024-06-07 18:18:48.527000+00:00,17.11929,76.242505,16.959123,76.006614,41.51,18,30.759038095078214
TRIP-49331,DRV-032,2024-06-19 19:18:22.388000+00:00,17.154825,76.164585,17.19606,76.046114,23.94,19,13.39508908737173
TRIP-29685,DRV-033,2024-06-05 17:01:02.853000+00:00,16.992553,76.255228,16.945249,76.337817,21.84,17,10.238158930359965
TRIP-00742,DRV-026,2024-06-26 18:10:47.358000+00:00,17.074527,76.30781,17.003558,76.332763,14.19,18,8.325365850189998
TRIP-08387,DRV-013,2024-06-09 18:29:34.238000+00:00,16.979468,76.29993,17.01597,76.212265,20.97,18,10.167365637385746
TRIP-07572,DRV-057,2024-06-05 17:15:29.721000+00:00,17.045891,76.206181,16.966945,76.210883,18.18,17,8.792621278620809
TRIP-19759,DRV-086,2024-06-23 18:10:06.281000+00:00,17.008335,76.258928,17.090531,76.445094,40.28,18,21.799487133489734
TRIP-20266,DRV-042,2024-06-29 19:10:59.877000+00:00,17.11501,76.272413,17.187792,76.286161,16.52,19,8.223757591674593
TRIP-39009,DRV-047,2024-06-24 20:28:32.132000+00:00,17.018257,76.195336,17.031099,76.261132,13.33,20,7.139830739737514
TRIP-10152,DRV-016,2024-06-23 18:42:26.836000+00:00,17.077361,76.224818,17.072735,76.30804,20.42,18,8.860905880318676
TRIP-01157,DRV-014,2024-06-09 19:03:25.412000+00:00,17.023532,76.314586,16.980825,76.405987,24.51,19,10.817232069550325
TRIP-18423,DRV-084,2024-06-20 18:40:05.911000+00:00,17.010037,76.253571,16.972935,76.146642,22.36,18,12.096220669184016
TRIP-33261,DRV-097,2024-06-20 19:44:23.543000+00:00,17.155946,76.249427,17.222212,76.229287,16.21,19,7.672753924776518
TRIP-28174,DRV-051,2024-06-27 18:42:24.965000+00:00,17.005157,76.270726,17.017965,76.174932,19.82,18,10.284828558518448
TRIP-02307,DRV-021,2024-06-22 17:08:16.813000+00:00,17.054708,76.186581,17.10211,76.054652,27.96,17,14.980824795516659
TRIP-48924,DRV-012,2024-06-26 17:38:09.182000+00:00,17.145447,76.159192,17.144643,76.091977,17.91,17,7.142394980802443
TRIP-31292,DRV-099,2024-06-24 18:44:16.607000+00:00,17.097689,76.222259,17.005856,76.092039,33.76,18,17.201980051569038
TRIP-16493,DRV-030,2024-06-12 19:56:31.200000+00:00,17.040347,76.274326,17.086819,76.385371,25.32,19,12.885618582636509
TRIP-22659,DRV-002,2024-06-03 20:06:40.327000+00:00,16.992961,76.294099,17.07605,76.314972,17.45,20,9.501848498055853
TRIP-12279,DRV-097,2024-06-15 18:44:23.866000+00:00,17.052964,76.231057,17.027158,76.170606,15.22,18,7.038267028658473
TRIP-25950,DRV-003,2024-06-23 18:00:38.943000+00:00,17.118875,76.182501,16.964603,76.341521,34.9,18,24.08475044753713
TRIP-46391,DRV-016,2024-06-21 19:14:27.155000+00:00,16.977421,76.26958,17.070824,76.289479,20.29,19,10.59924436539087
TRIP-09206,DRV-085,2024-06-20 17:10:11.536000+00:00,16.956851,76.225492,16.881642,76.154797,22.92,17,11.24712907411672
TRIP-14375,DRV-079,2024-06-26 20:54:23.056000+00:00,17.082061,76.172868,17.152861,76.07524,23.82,20,13.023657680596026
TRIP-08607,DRV-024,2024-06-10 18:50:25.268000+00:00,17.060924,76.263511,17.029896,76.198494,15.17,18,7.725226367447799
TRIP-29343,DRV-021,2024-06-09 19:07:24.752000+00:00,17.111077,76.288272,17.200932,76.282574,18.52,19,10.009744353709905
TRIP-11409,DRV-073,2024-06-04 20:44:45.988000+00:00,17.085733,76.199538,17.041865,76.256528,18.38,20,7.777768882590157
TRIP-26967,DRV-004,2024-06-16 17:50:07.541000+00:00,17.15222,76.346962,17.299337,76.292099,30.57,17,17.365427142785165
TRIP-49403,DRV-009,2024-06-07 17:42:16.536000+00:00,17.068234,76.342798,17.15182,76.318857,19.99,17,9.636295101427894
TRIP-33282,DRV-004,2024-06-01 18:58:25.089000+00:00,17.1319,76.210998,17.192931,76.187032,14.81,18,7.248288869333332
TRIP-24204,DRV-100,2024-06-30 17:10:23.961000+00:00,17.14489,76.165118,17.099201,76.08461,19.1,17,9.950068374842301
TRIP-38211,DRV-088,2024-06-14 18:19:04.550000+00:00,17.148189,76.151386,17.183601,76.060647,21.09,18,10.413434338167114
TRIP-32801,DRV-052,2024-06-27 18:24:48.536000+00:00,17.084664,76.219249,17.202896,76.256269,25.45,18,13.722645608998334
TRIP-40748,DRV-048,2024-06-12 19:48:31.503000+00:00,17.082448,76.215418,17.138241,76.271571,16.24,19,8.608151217763718
TRIP-27826,DRV-021,2024-06-07 17:36:44.649000+00:00,17.152393,76.269136,17.238283,76.407332,27.87,17,17.513146743511665
TRIP-21383,DRV-086,2024-06-26 20:34:59.895000+00:00,17.026067,76.230854,17.158659,76.324392,32.09,20,17.782213827304982
TRIP-10543,DRV-013,2024-06-11 19:05:04.489000+00:00,16.968407,76.218531,17.029419,76.25163,15.38,19,7.642878780439874
TRIP-11289,DRV-083,2024-06-24 18:00:51.767000+00:00,17.060488,76.325677,16.97463,76.317231,18.9,18,9.589117449826633
TRIP-41102,DRV-091,2024-06-10 17:33:36.901000+00:00,17.118426,76.187339,17.043795,76.132446,23.51,17,10.144403543207982
TRIP-06981,DRV-067,2024-06-10 18:30:35.744000+00:00,17.057364,76.265489,17.120468,76.193965,16.9,18,10.345343393265933
TRIP-47991,DRV-078,2024-06-30 20:59:17.879000+00:00,17.089506,76.335293,17.169366,76.318876,20.12,20,9.04976229572137
TRIP-14227,DRV-086,2024-06-13 20:33:22.803000+00:00,17.056526,76.187198,17.141818,76.196654,22.73,20,9.537135789227655
TRIP-24526,DRV-052,2024-06-08 19:19:00.332000+00:00,17.055421,76.241558,17.012764,76.340482,21.57,19,11.537405848651268
TRIP-26312,DRV-026,2024-06-07 19:24:21.717000+00:00,17.097772,76.253054,17.016838,76.273946,17.59,19,9.26943810823051
TRIP-33661,DRV-062,2024-06-04 17:31:21.714000+00:00,17.134447,76.347339,17.039581,76.429303,26.71,17,13.680891723495641
TRIP-27731,DRV-052,2024-06-17 20:32:03.987000+00:00,17.044103,76.267814,17.111904,76.256556,15.08,20,7.633503252312214
TRIP-22829,DRV-017,2024-06-05 17:40:30.724000+00:00,17.058669,76.179545,16.995737,76.212072,18.2,17,7.805631614269059
TRIP-33263,DRV-088,2024-06-04 18:57:29.144000+00:00,17.066045,76.221386,17.004791,76.114222,22.0,18,13.273956363709738
TRIP-43100,DRV-007,2024-06-26 20:04:33.099000+00:00,17.115957,76.189826,17.056145,76.144027,16.92,20,8.241904938698251
TRIP-38909,DRV-071,2024-06-28 17:10:59.118000+00:00,17.093679,76.228649,17.061415,76.366137,30.46,17,15.047813588412685
TRIP-30995,DRV-008,2024-06-13 19:08:02.959000+00:00,16.981558,76.179592,16.907406,76.165801,17.91,19,8.374798424735978
TRIP-28007,DRV-078,2024-06-08 20:36:45.015000+00:00,17.146507,76.181884,17.056835,76.230844,18.81,20,11.247111686250658
TRIP-27352,DRV-056,2024-06-11 17:35:00.084000+00:00,17.099585,76.295115,17.141845,76.348629,16.43,17,7.377072777491752
TRIP-00512,DRV-001,2024-06-17 17:40:11.916000+00:00,17.066592,76.279213,17.093899,76.375784,24.2,17,10.70427574158699
TRIP-01119,DRV-041,2024-06-11 17:36:32.015000+00:00,16.997555,76.214367,17.011329,76.283436,15.12,17,7.5023642269398385
TRIP-33792,DRV-013,2024-06-24 18:35:33.694000+00:00,17.055768,76.180822,17.094072,76.302279,21.37,18,13.594546730736086
TRIP-35124,DRV-049,2024-06-04 19:35:17.633000+00:00,16.979471,76.15106,16.985645,76.217161,15.32,19,7.063028930993684
TRIP-29558,DRV-050,2024-06-17 20:41:23.409000+00:00,17.154308,76.220067,17.307566,76.246639,28.28,20,17.273597176889872
TRIP-03041,DRV-068,2024-06-15 17:41:21.306000+00:00,16.957686,76.222405,16.971677,76.352847,26.94,17,13.960278289337714
TRIP-41644,DRV-004,2024-06-01 17:45:09.841000+00:00,16.998861,76.328109,16.934222,76.241572,19.0,17,11.67766760300227
TRIP-04605,DRV-066,2024-06-22 20:26:47.808000+00:00,17.003823,76.233179,17.12137,76.438506,50.55,20,25.44076687940063
TRIP-16184,DRV-078,2024-06-12 17:02:19.823000+00:00,17.127013,76.177497,17.115911,76.244825,17.63,17,7.260468417091064
TRIP-16979,DRV-031,2024-06-07 18:19:20.099000+00:00,17.068626,76.173545,17.107791,76.247875,21.35,18,9.021054114153587
TRIP-24290,DRV-039,2024-06-06 17:39:28.937000+00:00,17.017698,76.174492,16.943301,76.137681,18.82,17,9.152085244406143
TRIP-03001,DRV-092,2024-06-09 19:30:22.063000+00:00,17.087279,76.293415,17.008683,76.295962,19.47,19,8.743669968284348
TRIP-43807,DRV-090,2024-06-26 17:09:35.021000+00:00,16.983444,76.282435,17.052999,76.253157,17.71,17,8.337152135825196
TRIP-37740,DRV-051,2024-06-10 17:18:58.442000+00:00,17.152999,76.302,17.137342,76.429693,26.76,17,13.67907330253865
TRIP-00174,DRV-007,2024-06-21 18:28:02.787000+00:00,16.967706,76.166014,17.006161,76.093381,18.34,18,8.828661030470956
TRIP-20241,DRV-076,2024-06-23 20:34:50.731000+00:00,17.066609,76.226362,17.044305,76.307322,19.04,20,8.956645162698223
TRIP-10769,DRV-071,2024-06-01 20:12:10.518000+00:00,17.021856,76.337799,16.951408,76.439709,25.97,20,13.372152173948527
TRIP-19403,DRV-026,2024-06-05 17:14:05.505000+00:00,17.147489,76.27124,17.201388,76.313091,15.33,17,7.462407449551244
TRIP-34316,DRV-041,2024-06-02 18:33:02.380000+00:00,17.031314,76.183244,16.981091,76.225557,18.16,18,7.171500782624722
TRIP-24097,DRV-053,2024-06-16 19:45:34.725000+00:00,17.007486,76.25578,16.935179,76.318448,22.04,19,10.443429234656216
TRIP-29584,DRV-084,2024-06-12 17:49:49.998000+00:00,17.022377,76.293977,16.932779,76.31513,19.46,17,10.213664249369835
TRIP-17623,DRV-012,2024-06-05 20:19:30.279000+00:00,17.107277,76.262087,16.95608,76.331073,29.52,20,18.342550830743242
TRIP-46212,DRV-043,2024-06-07 18:41:22.587000+00:00,16.974652,76.287589,17.068606,76.259262,17.08,18,10.872687239457955
TRIP-20478,DRV-053,2024-06-16 18:58:14.555000+00:00,17.153323,76.168588,17.242198,76.153509,21.85,18,10.011412428413479
TRIP-35485,DRV-057,2024-06-07 20:46:54.370000+00:00,16.988121,76.349827,16.986085,76.504871,35.37,20,16.489483514004064
TRIP-15500,DRV-087,2024-06-08 20:32:44.306000+00:00,17.082126,76.155182,17.063899,76.22585,17.52,20,7.78025587382397
TRIP-02511,DRV-012,2024-06-09 19:04:06.251000+00:00,17.010558,76.301603,16.945245,76.263829,17.03,19,8.299492351515298
TRIP-15750,DRV-016,2024-06-05 17:03:18.268000+00:00,16.956724,76.194011,17.028929,76.202846,18.8,17,8.083612887447414
TRIP-13096,DRV-056,2024-06-20 18:39:41.530000+00:00,17.148755,76.247601,17.188899,76.193957,18.59,18,7.2391822083596855
TRIP-33873,DRV-094,2024-06-12 18:07:53.569000+00:00,16.99039,76.173775,17.016121,76.100666,16.98,18,8.283797769342373
TRIP-08436,DRV-070,2024-06-29 18:05:24.165000+00:00,16.960666,76.228201,16.945185,76.309537,16.74,18,8.820734785703708
TRIP-46681,DRV-068,2024-06-18 20:38:54.403000+00:00,16.985296,76.222055,16.915679,76.22685,17.0,20,7.757840148718875
TRIP-03444,DRV-005,2024-06-30 19:06:20.198000+00:00,17.049821,76.228158,17.061879,76.104328,21.26,19,13.231792462209194
TRIP-23375,DRV-027,2024-06-01 17:55:22.698000+00:00,17.090902,76.217151,17.043053,76.141893,17.81,17,9.607549597247575
TRIP-18233,DRV-078,2024-06-12 20:37:20.641000+00:00,17.058939,76.221651,17.015912,76.162461,16.36,20,7.905027137151404
TRIP-00166,DRV-020,2024-06-21 18:09:14.430000+00:00,17.071065,76.169342,17.055185,76.253497,20.15,18,9.118312525220462
TRIP-40203,DRV-002,2024-06-21 17:31:33.818000+00:00,17.118898,76.164898,17.165191,76.040794,22.74,17,14.155794675084005
TRIP-15643,DRV-084,2024-06-29 19:59:49.512000+00:00,17.039543,76.347052,16.971922,76.383804,15.82,19,8.474026010618921
TRIP-05027,DRV-050,2024-06-29 20:36:29.041000+00:00,16.970652,76.261817,16.882825,76.276152,19.99,20,9.884256465110031
TRIP-49449,DRV-077,2024-06-19 18:33:01.959000+00:00,16.986674,76.182702,16.995058,76.095579,19.56,18,9.311568906391404
TRIP-49509,DRV-072,2024-06-01 17:26:14.042000+00:00,17.102084,76.227619,17.092509,76.148169,16.26,17,8.510873464022454
TRIP-09438,DRV-045,2024-06-15 19:27:20.625000+00:00,17.151925,76.183708,17.212962,76.112758,20.26,19,10.142603357194865
TRIP-04027,DRV-017,2024-06-18 20:34:26.203000+00:00,16.963157,76.321505,16.924743,76.381268,18.49,20,7.6586560236598205
TRIP-37320,DRV-017,2024-06-27 18:59:21.718000+00:00,17.017179,76.322392,17.020679,76.202458,24.36,18,12.757978604808697
TRIP-20069,DRV-057,2024-06-20 18:52:18.918000+00:00,17.053455,76.195927,17.113253,76.148046,17.58,18,8.373316312847022
TRIP-10073,DRV-067,2024-06-21 18:37:18.003000+00:00,17.021748,76.21881,17.011994,76.292395,14.83,18,7.898864578091431
TRIP-26813,DRV-016,2024-06-04 17:47:00.009000+00:00,17.013134,76.342982,16.957691,76.281371,15.52,17,8.996419974970642
TRIP-35253,DRV-051,2024-06-20 20:40:35.870000+00:00,17.140163,76.246632,17.061706,76.29971,21.72,20,10.388943760199377
TRIP-43179,DRV-013,2024-06-24 19:20:43.306000+00:00,17.11295,76.321638,17.049452,76.324226,14.89,19,7.066011864907698
TRIP-11201,DRV-013,2024-06-22 18:13:48.781000+00:00,17.085755,76.185485,17.018902,76.235652,16.34,18,9.14887039253418
TRIP-48837,DRV-036,2024-06-12 18:59:34.478000+00:00,17.143116,76.152008,17.195054,76.063575,18.51,18,11.02821161524638
TRIP-48235,DRV-035,2024-06-02 20:54:01+00:00,17.122468,76.214467,17.192364,76.19756,16.95,20,7.976964667815972
TRIP-04569,DRV-066,2024-06-14 20:00:09.209000+00:00,17.116333,76.303545,17.12429,76.227324,17.57,20,8.148013773553219
TRIP-00564,DRV-052,2024-06-26 19:55:36.571000+00:00,17.008538,76.344966,16.962256,76.180788,36.03,19,18.2020966507471
TRIP-13033,DRV-059,2024-06-24 18:39:40.130000+00:00,17.056982,76.254486,16.990562,76.251249,17.63,18,7.3935817454701525
TRIP-36942,DRV-055,2024-06-17 20:37:36.650000+00:00,17.051784,76.234512,17.083635,76.30057,14.53,20,7.864434280009947
TRIP-33318,DRV-004,2024-06-16 19:18:40.585000+00:00,17.105905,76.268549,17.072242,76.201221,18.32,19,8.075856951095169
TRIP-23604,DRV-002,2024-06-28 19:29:28.008000+00:00,17.139356,76.325764,17.065906,76.298656,18.52,19,8.660502150671217
TRIP-08852,DRV-088,2024-06-17 20:47:43.828000+00:00,17.032278,76.24171,16.972323,76.161303,18.29,20,10.841979350931597
TRIP-35610,DRV-087,2024-06-19 17:57:46.583000+00:00,17.062544,76.179493,16.952422,76.127128,21.7,17,13.45152991443879
TRIP-18584,DRV-057,2024-06-08 17:54:27.930000+00:00,17.146346,76.300481,17.082268,76.292723,18.17,17,7.1726886043091955
TRIP-26770,DRV-046,2024-06-30 19:33:30.412000+00:00,16.998812,76.2498,17.059734,76.27494,16.75,19,7.282463913445166
TRIP-48868,DRV-046,2024-06-08 18:31:46.777000+00:00,17.11222,76.302341,17.021479,76.291674,16.98,18,10.15345048085335
TRIP-22633,DRV-020,2024-06-24 20:45:29.746000+00:00,17.127804,76.201992,17.199025,76.201069,16.27,20,7.92002097716929
TRIP-46493,DRV-029,2024-06-21 19:36:09.174000+00:00,16.961541,76.323462,16.968538,76.416407,19.58,19,9.915834005664314
TRIP-21113,DRV-025,2024-06-24 18:44:25.352000+00:00,17.095367,76.220493,17.268706,76.158451,30.32,18,20.37014252761068
TRIP-43957,DRV-034,2024-06-16 18:57:02.622000+00:00,17.090906,76.312739,17.170796,76.311457,20.86,18,8.884407161317885
TRIP-24562,DRV-001,2024-06-12 17:23:31.434000+00:00,17.113923,76.243503,17.173039,76.299067,17.58,17,8.835490874182293
TRIP-38577,DRV-092,2024-06-20 18:29:14.005000+00:00,17.052559,76.154621,16.975508,76.076739,24.9,18,11.915580557605093
TRIP-23282,DRV-026,2024-06-23 18:56:11.388000+00:00,17.009908,76.235446,16.990187,76.298498,15.07,18,7.054207709207665
TRIP-35857,DRV-060,2024-06-24 17:30:01.018000+00:00,17.00169,76.314791,16.953014,76.247727,17.66,17,8.953413606841497
TRIP-08557,DRV-061,2024-06-13 18:56:55.057000+00:00,17.144099,76.288472,17.093666,76.338834,16.64,18,7.751855890027006
TRIP-37928,DRV-037,2024-06-20 20:05:28.634000+00:00,16.972513,76.256604,16.861367,76.275487,26.23,20,12.5210669133679
TRIP-45689,DRV-046,2024-06-24 20:04:56.053000+00:00,17.052307,76.311824,17.098521,76.254823,16.23,20,7.944574636279059
TRIP-06787,DRV-092,2024-06-23 17:11:24.940000+00:00,16.989005,76.202128,16.96737,76.051953,30.7,17,16.15107102520101
TRIP-45816,DRV-016,2024-06-30 20:49:17.635000+00:00,17.066046,76.200112,17.137973,76.296051,21.25,20,12.958766468515575
TRIP-23514,DRV-082,2024-06-07 18:04:32.982000+00:00,17.115338,76.272813,17.022163,76.329018,27.61,18,11.959748692357207
TRIP-32853,DRV-056,2024-06-08 20:42:43.380000+00:00,17.064371,76.158514,17.121182,76.218225,17.48,20,8.954389929724163
TRIP-06865,DRV-038,2024-06-17 20:11:41.649000+00:00,16.998632,76.349067,17.064204,76.380117,17.91,20,8.003780419645283
TRIP-28581,DRV-016,2024-06-05 18:38:39.748000+00:00,17.151154,76.185268,17.11148,76.257308,16.02,18,8.835265469223152
TRIP-43529,DRV-003,2024-06-04 17:52:34.456000+00:00,17.012512,76.349306,16.775853,76.478687,56.0,17,29.69825390204963
TRIP-38778,DRV-005,2024-06-15 17:22:51.880000+00:00,17.109364,76.191665,16.949973,76.302411,42.28,17,21.278131798133042
TRIP-08700,DRV-067,2024-06-16 19:54:07.939000+00:00,17.052524,76.172518,17.022376,76.057097,28.34,19,12.720647671832785
TRIP-17648,DRV-038,2024-06-21 18:32:38.107000+00:00,17.055445,76.263324,16.98274,76.249305,18.86,18,8.220692057621303
TRIP-36915,DRV-072,2024-06-06 18:42:53.570000+00:00,17.021082,76.155304,16.928752,76.104138,25.43,18,11.619546295133068
TRIP-05834,DRV-028,2024-06-09 17:14:20.123000+00:00,17.015114,76.190091,17.104191,76.232871,21.09,17,10.898992484436853
TRIP-16168,DRV-064,2024-06-20 20:41:25.298000+00:00,17.04099,76.203101,17.13003,76.107235,22.8,20,14.207355064708263
TRIP-32826,DRV-055,2024-06-15 17:30:05.755000+00:00,17.051214,76.295268,16.99388,76.218439,18.46,17,10.362038544720688
TRIP-04545,DRV-079,2024-06-16 18:45:08.213000+00:00,17.06615,76.164453,17.085274,76.040138,21.09,18,13.383850485458101
TRIP-25494,DRV-044,2024-06-08 20:19:13.464000+00:00,17.115359,76.339992,17.155361,76.274839,15.35,20,8.228864328265896
TRIP-34156,DRV-086,2024-06-28 20:19:05.330000+00:00,17.118937,76.279111,16.971323,76.328089,34.95,20,17.220006198526274
TRIP-22564,DRV-100,2024-06-24 20:13:33.095000+00:00,17.042879,76.309461,17.009614,76.395533,21.04,20,9.870560089067027
TRIP-00636,DRV-065,2024-06-26 18:07:52.821000+00:00,16.960426,76.331059,17.016977,76.203959,27.49,18,14.907298733428771
TRIP-21219,DRV-032,2024-06-01 19:26:44.846000+00:00,17.107752,76.169208,17.117724,76.28305,24.32,19,12.148931633449475
TRIP-44565,DRV-089,2024-06-28 19:07:08.065000+00:00,17.13859,76.29051,17.09033,76.344605,15.08,19,7.864144164876936
TRIP-13538,DRV-037,2024-06-20 20:40:31.507000+00:00,17.040883,76.322723,16.908559,76.319875,26.73,20,14.716874638235195
TRIP-24328,DRV-029,2024-06-30 20:18:32.142000+00:00,17.037904,76.224029,16.987083,76.16467,16.68,20,8.471741864732666
TRIP-43512,DRV-033,2024-06-13 18:46:19.124000+00:00,16.964975,76.229359,17.1249,76.203623,26.82,18,17.992094463215842
TRIP-20131,DRV-062,2024-06-24 19:51:07.644000+00:00,16.959718,76.170341,16.85697,76.1861,20.43,19,11.547415235361992
TRIP-39644,DRV-075,2024-06-29 20:37:21.222000+00:00,16.972717,76.204863,16.977676,76.279965,19.11,20,8.006131972373
TRIP-28108,DRV-046,2024-06-07 19:06:01.447000+00:00,17.124221,76.255624,17.110587,76.367573,21.25,19,11.992959366423445
TRIP-40671,DRV-037,2024-06-15 17:45:59.728000+00:00,17.122111,76.164561,17.046853,76.135415,17.38,17,8.923306888186595
TRIP-06113,DRV-019,2024-06-13 20:36:18.039000+00:00,17.110425,76.281987,17.169909,76.314542,13.69,20,7.464256017163173
TRIP-09493,DRV-027,2024-06-26 17:20:37.966000+00:00,17.081199,76.223891,16.973059,76.257544,21.16,17,12.54566287894601
TRIP-04198,DRV-027,2024-06-25 19:44:14.431000+00:00,17.01098,76.256997,16.98733,76.190622,14.41,19,7.532091731559076
TRIP-04805,DRV-054,2024-06-10 19:43:20.288000+00:00,17.072676,76.158229,17.063374,76.081664,16.11,19,8.204135935203546
TRIP-25038,DRV-048,2024-06-04 19:29:50.484000+00:00,16.970435,76.324388,16.944793,76.425992,21.21,19,11.176443186958153
TRIP-47438,DRV-016,2024-06-06 17:39:56.166000+00:00,16.965095,76.341061,17.066915,76.232568,34.34,17,16.16348354339027
TRIP-10577,DRV-001,2024-06-03 18:00:11.981000+00:00,17.037794,76.337098,17.172451,76.4253,34.84,18,17.665330426816457
TRIP-28232,DRV-046,2024-06-15 17:30:43.232000+00:00,16.968178,76.27555,16.972508,76.148386,23.5,17,13.532846788648039
TRIP-25445,DRV-071,2024-06-15 20:49:22.442000+00:00,17.006396,76.183263,16.925535,76.264179,28.15,20,12.44608163090677
TRIP-30051,DRV-082,2024-06-28 18:00:26.131000+00:00,17.098645,76.298027,17.082958,76.421753,24.6,18,13.26534950899916
TRIP-30393,DRV-016,2024-06-24 18:16:12.309000+00:00,17.025265,76.243389,16.965946,76.306347,17.08,18,9.398306985652342
TRIP-02904,DRV-081,2024-06-28 17:07:53.225000+00:00,16.995049,76.198822,17.052213,76.248703,17.55,17,8.278292838232392
TRIP-41712,DRV-053,2024-06-18 17:06:37.130000+00:00,17.132098,76.165563,17.304305,75.961839,51.58,17,28.894002924819777
TRIP-17531,DRV-079,2024-06-30 17:23:46.082000+00:00,17.108309,76.196699,17.167389,76.223034,18.1,17,7.140548417608893
TRIP-13245,DRV-082,2024-06-14 17:58:50.641000+00:00,17.012147,76.281995,17.02241,76.210652,15.46,17,7.671007287628747
TRIP-41622,DRV-051,2024-06-17 19:50:55.259000+00:00,16.985428,76.15485,16.893422,76.27353,25.7,19,16.249059798388377
TRIP-01364,DRV-049,2024-06-10 17:24:31.858000+00:00,17.123235,76.227835,17.112279,76.312271,18.0,17,9.055268765887774
TRIP-35620,DRV-085,2024-06-04 20:07:38.530000+00:00,16.992909,76.211054,17.044927,76.280084,19.7,20,9.344875171724503
TRIP-28755,DRV-024,2024-06-27 18:14:51.431000+00:00,17.146731,76.175654,17.165851,76.392591,38.47,18,23.14678510963294
TRIP-20759,DRV-047,2024-06-05 17:54:07.024000+00:00,17.140976,76.19787,17.117175,76.114544,17.81,17,9.241508435319542
TRIP-45110,DRV-057,2024-06-07 19:33:46.322000+00:00,17.001217,76.283042,17.023142,76.388359,21.64,19,11.460592719024463
TRIP-06683,DRV-064,2024-06-24 19:54:20.715000+00:00,17.023484,76.262519,16.943463,76.382466,32.7,19,15.552635802383756
TRIP-41008,DRV-010,2024-06-27 19:47:56.046000+00:00,16.980347,76.214944,17.027366,76.26385,12.51,19,7.374193434941345
TRIP-21143,DRV-070,2024-06-03 20:33:27.396000+00:00,16.998619,76.283915,16.905678,76.312393,24.44,20,10.769318527337271
TRIP-11479,DRV-073,2024-06-04 20:38:29.219000+00:00,17.032597,76.205527,17.020825,76.281675,17.68,20,8.201272834865993
TRIP-48870,DRV-031,2024-06-07 19:05:31.069000+00:00,16.970186,76.188844,16.967223,76.120332,15.69,19,7.2939686905017425
TRIP-49252,DRV-098,2024-06-08 20:24:46.025000+00:00,17.045167,76.217848,17.08152,76.158174,16.38,20,7.521845082168147
TRIP-08151,DRV-025,2024-06-14 18:02:16.388000+00:00,17.050963,76.207588,17.116713,76.186591,16.08,18,7.644106117393884
TRIP-01121,DRV-061,2024-06-02 17:04:25.175000+00:00,17.103104,76.228847,17.023672,76.249092,18.31,17,9.090831835918612
TRIP-13535,DRV-044,2024-06-17 18:02:36.158000+00:00,16.959604,76.303595,16.974221,76.236644,14.34,18,7.303716826622126
TRIP-04245,DRV-068,2024-06-06 20:51:54.544000+00:00,16.964783,76.231474,17.041749,76.17904,22.08,20,10.214200237214689
TRIP-41505,DRV-026,2024-06-19 17:05:09.902000+00:00,17.003867,76.194494,17.065594,76.024903,28.88,17,19.292570644033262
TRIP-48847,DRV-061,2024-06-14 19:45:25.796000+00:00,16.981546,76.274725,16.891126,76.307163,19.26,19,10.629855412458323
TRIP-08598,DRV-022,2024-06-12 18:03:50.647000+00:00,16.979515,76.233466,17.044102,76.184746,19.97,18,8.855154808139579
TRIP-49585,DRV-037,2024-06-18 17:26:22.386000+00:00,17.153648,76.156977,17.083501,76.135778,19.18,17,8.118800257048726
TRIP-31968,DRV-009,2024-06-18 17:24:06.905000+00:00,17.101947,76.262841,17.09553,76.441235,31.26,17,18.97314531546853
TRIP-11041,DRV-072,2024-06-02 19:46:35.562000+00:00,16.991841,76.265416,16.834231,76.301791,31.02,19,17.94758748250079
TRIP-02432,DRV-088,2024-06-05 20:12:40.204000+00:00,17.005064,76.265788,16.902494,76.270258,25.54,20,11.415168923310773
TRIP-37869,DRV-072,2024-06-21 18:37:08.081000+00:00,17.053126,76.212348,17.034829,76.287166,14.52,18,8.210077132954668
TRIP-31984,DRV-088,2024-06-28 18:20:14.878000+00:00,16.97872,76.320498,16.908111,76.342159,17.63,18,8.182451357152285
TRIP-26918,DRV-077,2024-06-09 17:57:12.834000+00:00,16.972369,76.174727,17.137583,76.152184,35.27,17,18.52660272733236
TRIP-34203,DRV-072,2024-06-03 17:16:37.854000+00:00,16.992516,76.241171,16.940343,76.064178,30.01,17,19.697818064922355
TRIP-34656,DRV-020,2024-06-27 17:29:22.067000+00:00,17.058904,76.247436,17.11198,76.282873,16.87,17,7.001261606953025
TRIP-14613,DRV-020,2024-06-18 17:19:38.397000+00:00,17.039535,76.288689,17.018781,76.356031,15.97,17,7.522506722209694
TRIP-07666,DRV-074,2024-06-07 17:04:27.078000+00:00,17.126661,76.3421,17.221778,76.366132,22.48,17,10.880311672447023
TRIP-08050,DRV-026,2024-06-11 18:08:26+00:00,17.136741,76.181413,17.061617,76.201714,16.57,18,8.62754874556225
